VariableName,VarLabel,Notes,Code,Value,in2009,in2011,in2013,in2015,in2017,StartYear,EndYear
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40140,"Riverside-San Bernardino-Ontario, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40220,"Roanoke, VA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40380,"Rochester, NY",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40420,"Rockford, IL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40900,"Sacramento-Arden-Arcade-Roseville, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,40980,"Saginaw-Saginaw Township North, MI",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41060,"St. Cloud, MN",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41180,"St. Louis, MO-IL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41420,"Salem, OR",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41500,"Salinas, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41540,"Salisbury, MD",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41620,"Salt Lake City, UT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41700,"San Antonio, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41740,"San Diego-Carlsbad-San Marcos, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41860,"San Francisco-Oakland-Fremont, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,41940,"San Jose-Sunnyvale-Santa Clara, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42020,"San Luis Obispo-Paso Robles, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42060,"Santa Barbara-Santa Maria-Goleta, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42100,"Santa Cruz-Watsonville, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42140,"Santa Fe, NM",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42220,"Santa Rosa-Petaluma, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42260,"Sarasota-Bradenton-Venice, FL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42340,"Savannah, GA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42540,"Scranton-Wilkes-Barre, PA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,42660,"Seattle-Tacoma-Bellevue, WA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,43300,"Sherman-Denison, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,43340,"Shreveport-Bossier City, LA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,43620,"Sioux Falls, SD",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,43780,"South Bend-Mishawaka, IN-MI",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,43900,"Spartanburg, SC",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,44060,"Spokane, WA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,44100,"Springfield, IL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,44180,"Springfield, MO",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,44220,"Springfield, OH",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,44700,"Stockton, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45060,"Syracuse, NY",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45220,"Tallahassee, FL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45300,"Tampa-St. Petersburg-Clearwater, FL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45460,"Terre Haute, IN",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45780,"Toledo, OH",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45820,"Topeka, KS",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,45940,"Trenton-Ewing, NJ",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46060,"Tucson, AZ",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46140,"Tulsa, OK",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46220,"Tuscaloosa, AL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46340,"Tyler, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46540,"Utica-Rome, NY",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46660,"Valdosta, GA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46700,"Vallejo-Fairfield, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,46940,"Vero Beach, FL",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47020,"Victoria, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47220,"Vineland-Millville-Bridgeton, NJ",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47300,"Visalia-Porterville, CA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47380,"Waco, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47580,"Warner Robins, GA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,47940,"Waterloo-Cedar Falls, IA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,48140,"Wausau, WI",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,48620,"Wichita, KS",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,48660,"Wichita Falls, TX",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,48700,"Williamsport, PA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,49180,"Winston-Salem, NC",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,49420,"Yakima, WA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,49620,"York-Hanover, PA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,49660,"Youngstown-Warren-Boardman, OH-PA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,49740,"Yuma, AZ",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,70750,"Bangor, ME",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,70900,"Barnstable Town, MA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,71650,"Boston-Cambridge-Quincy, MA-NH",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,71950,"Bridgeport-Stamford-Norwalk, CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,72400,"Burlington-South Burlington, VT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,72850,"Danbury, CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,73450,"Hartford-West Hartford-East Hartford, CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,74500,"Leominster-Fitchburg-Gardner, MA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,75700,"New Haven, CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,76450,"Norwich-New London, CT-RI",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,76750,"Portland-South Portland, ME",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,77200,"Providence-Fall River-Warwick, RI-MA",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,77350,"Rochester-Dover, NH-ME",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,78100,"Springfield, MA-CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,78700,"Waterbury, CT",y,y,y,.,.,2009,2013
msa5yr03,MSA 5-year (uses June 2003 MSA delineations),,79600,"Worcester, MA-CT",y,y,y,.,.,2009,2013
msa13chg,MSA boundary change between 2013 and 2015 surveys,,1,Yes,y,y,y,y,y,2009,
msa13chg,MSA boundary change between 2013 and 2015 surveys,,2,No,y,y,y,y,y,2009,
msa13chg,MSA boundary change between 2013 and 2015 surveys,,-1,NIU (not in MSA or MSA code not reported),y,y,y,y,y,2009,
gtcbsast,Metropolitan status,,1,Metropolitan area - principal city,y,y,y,y,y,2009,
gtcbsast,Metropolitan status,,2,Metropolitan area - balance,y,y,y,y,y,2009,
gtcbsast,Metropolitan status,,3,Not in metropolitan area,y,y,y,y,y,2009,
gtcbsast,Metropolitan status,,4,Not identified,y,y,y,y,y,2009,
hagege16,Number of persons age 16 or older,,,,y,y,y,y,y,2009,
hagele15,Number of children age 15 or younger,,,,y,y,y,y,y,2009,
hagege15_17,Number of children age 15-17,,,,y,y,y,y,y,2009,
hagege15_18,Number of children age 15-18,,,,y,y,y,y,y,2009,
hagele18,Number of children age 18 or younger,,,,y,y,y,y,y,2009,
hanyafsv3,Timing of AFS use,"Timing of AFS use is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",1,Used: In past 30 days,.,.,y,.,.,2013,2013
hanyafsv3,Timing of AFS use,"Timing of AFS use is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",2,Used: Not in past 30 days but in past 12 months,.,.,y,.,.,2013,2013
hanyafsv3,Timing of AFS use,"Timing of AFS use is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",3,Used: Not in past 12 months,.,.,y,.,.,2013,2013
hanyafsv3,Timing of AFS use,"Timing of AFS use is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",4,Never used,.,.,y,.,.,2013,2013
hanyafsv3,Timing of AFS use,"Timing of AFS use is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",99,Use unknown,.,.,y,.,.,2013,2013
hbankstat,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",1,Unbanked,y,.,.,.,.,2009,2009
hbankstat,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",2,Banked: Underbanked,y,.,.,.,.,2009,2009
hbankstat,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",3,Banked: Fully banked,y,.,.,.,.,2009,2009
hbankstat,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",4,Banked: Underbanked status unknown,y,.,.,.,.,2009,2009
hbankstatv2,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",1,Unbanked,.,y,y,y,y,2011,
hbankstatv2,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",2,Banked: Underbanked,.,y,y,y,y,2011,
hbankstatv2,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",3,Banked: Fully banked,.,y,y,y,y,2011,
hbankstatv2,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, and refund anticipation loan.",4,Banked: Underbanked status unknown,.,y,y,y,y,2011,
hbankstatv3,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",1,Unbanked,.,.,y,y,y,2013,
hbankstatv3,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",2,Banked: Underbanked,.,.,y,y,y,2013,
hbankstatv3,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",3,Banked: Fully banked,.,.,y,y,y,2013,
hbankstatv3,Unbanked and underbanked,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",4,Banked: Underbanked status unknown,.,.,y,y,y,2013,
hbaseint,Base Interview - household,,0,Not household rep,y,y,y,y,y,2009,
hbaseint,Base Interview - household,,1,Household rep and interviewed in base supplement,y,y,y,y,y,2009,
hbaseresp,Base respondent - household,,0,Nonrespondent,y,y,y,y,y,2009,
hbaseresp,Base respondent - household,,1,Respondent,y,y,y,y,y,2009,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,1,Bank teller,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,2,ATM/Kiosk,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,3,Telephone banking,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,4,Online banking,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,5,Mobile banking,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,6,Other,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Excludes households with missing information on bank account access methods used.,99,Unknown,.,.,y,y,y,2013,
hbnkaccm,Most common way to access account,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm1,Bank account access: Bank teller,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm1,Bank account access: Bank teller,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm1,Bank account access: Bank teller,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm2,Bank account access: ATM/Kiosk,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm2,Bank account access: ATM/Kiosk,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm2,Bank account access: ATM/Kiosk,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm3,Bank account access: Telephone banking,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm3,Bank account access: Telephone banking,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm3,Bank account access: Telephone banking,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm4,Bank account access: Online banking,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm4,Bank account access: Online banking,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm4,Bank account access: Online banking,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm5,Bank account access: Mobile banking,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm5,Bank account access: Mobile banking,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm5,Bank account access: Mobile banking,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm6,Bank account access: Other,Excludes households with missing information on bank account access methods used.,1,Yes,.,.,y,y,y,2013,
hbnkaccm6,Bank account access: Other,Excludes households with missing information on bank account access methods used.,2,No,.,.,y,y,y,2013,
hbnkaccm6,Bank account access: Other,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbnkaccm7,Bank account access: Did not access in past 12 months,,1,Yes,.,.,y,y,y,2013,
hbnkaccm7,Bank account access: Did not access in past 12 months,,2,No,.,.,y,y,y,2013,
hbnkaccm7,Bank account access: Did not access in past 12 months,,99,Unknown,.,.,y,y,y,2013,
hbnkaccm7,Bank account access: Did not access in past 12 months,Banked households,-1,NIU,.,.,y,y,y,2013,
hbnkaccmnbr,Number of banking access methods,,0,Did not access account in past 12 months or missing information on bank account access methods used,.,.,y,y,y,2013,
hbnkaccmnbr,Number of banking access methods,,1,1 method,.,.,y,y,y,2013,
hbnkaccmnbr,Number of banking access methods,,2,2 or more methods,.,.,y,y,y,2013,
hbnkaccmnbr,Number of banking access methods,Banked households,-1,NIU,.,.,y,y,y,2013,
hnumbmths_c,Number of banking access methods (continuous),,,,.,.,y,y,y,2013,
hbnkfutr,Likelihood of opening account,,1,Very likely,y,y,y,y,y,2009,
hbnkfutr,Likelihood of opening account,,2,Somewhat likely,y,y,y,y,y,2009,
hbnkfutr,Likelihood of opening account,,3,Not very likely,y,y,y,y,y,2009,
hbnkfutr,Likelihood of opening account,,4,Not at all likely,y,y,y,y,y,2009,
hbnkfutr,Likelihood of opening account,Unbanked households,-1,NIU,y,y,y,y,y,2009,
hbnkfutr,Likelihood of opening account,,99,Unknown,y,y,y,y,y,2009,
hbnkfutrrsn,Reason plan to open account,,1,To put money in a safe place,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,2,To be able to write checks and pay bills,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,3,To be able to apply for a loan or mortgage,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,4,To save money for the future,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,5,To take advantage of direct deposit of paychecks,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,6,To send money to family and friends,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,7,Other,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,,99,Unknown,y,y,.,.,.,2009,2011
hbnkfutrrsn,Reason plan to open account,Unbanked households,-1,NIU,y,y,.,.,.,2009,2011
hbnkmob1,Mobile activity: Downloaded or used bank mobile app (conditional on using mobile banking),,1,Yes,.,.,y,.,.,2013,2013
hbnkmob1,Mobile activity: Downloaded or used bank mobile app (conditional on using mobile banking),,2,No,.,.,y,.,.,2013,2013
hbnkmob1,Mobile activity: Downloaded or used bank mobile app (conditional on using mobile banking),,99,Unknown,.,.,y,.,.,2013,2013
hbnkmob1,Mobile activity: Downloaded or used bank mobile app (conditional on using mobile banking),Banked households that used mobile banking in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
hbnkmob2,Mobile activity: Checked bank account balance or recent transactions (conditional on using mobile banking),,1,Yes,.,.,y,.,.,2013,2013
hbnkmob2,Mobile activity: Checked bank account balance or recent transactions (conditional on using mobile banking),,2,No,.,.,y,.,.,2013,2013
hbnkmob2,Mobile activity: Checked bank account balance or recent transactions (conditional on using mobile banking),,99,Unknown,.,.,y,.,.,2013,2013
hbnkmob2,Mobile activity: Checked bank account balance or recent transactions (conditional on using mobile banking),Banked households that used mobile banking in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
hbnkmob3,Mobile activity: Made bill payment (conditional on using mobile banking),,1,Yes,.,.,y,.,.,2013,2013
